,id,acronym,title,objective,startDate,endDate,ecMaxContribution,matches_group,matches_technology,number_unique_terms,count_matches
10,691799,UPWAVE,Demonstration of a 1-MW wave energy converter integrated in an offshore wind turbine farm,"The aim is to develop and install a pre-commercial wave energy converter (WEC) of 1MW power, the WAVESTAR C6-1000 device, with main targets the device industrialization and the demonstration of wind and wave energy applications.  The utility company Parkwind, which develops, builds and operates wind farms in the North Sea, is committed to the achievement of  WAVESTARâ€™s next development stage. Parkwind provides the installation site with grid connection for the first full-scale WAVESTAR WEC, located within a Belgian offshore wind farm.  The UPWAVE project consortium has been developed through the establishment of strong synergies and partnerships, by bringing together key European industrial players and European universities represented by wave energy experts whose overall objectives focus on:

1)	Reduction of the deviceâ€™s cost by introducing new design, components and materials. Cost optimization is achieved through new methods on deployment, installation, operation and maintenance. 

2)	Improvement of the energy efficiency by developing a more advanced Power Take Off  based on a second generation digital hydraulic system and innovative control strategy.

3)	Integration of wave energy converters in wind farms by considering the interaction between wave and wind devices in terms of operation, cost reduction and maximization of environmental benefits.

Public research programs, industrial cooperation and technology transfer from the offshore industry (offshore wind, oil and gas) ensure the development of manufacturing processes, automation and optimisation of the WAVESTAR C6-1000 WEC. New certificates and standards will be made available for the wave energy industry. After the completion of the UPWAVE project, the cost of wave energy will be significantly reduced to a level in line with the cost of offshore wind energy (around 15 câ‚¬/kWh). The WAVESTAR C6-1000 demonstrator device will lead to a commercial WEC and a hybrid renewable energy device (wind and wave).",2016-02-01,2021-01-31,20722489.88,['Wind'],"['offshore wind', 'wave energy', 'renewable energy']",4,18
11,858504,Turbo-FCell,"Compact, light, efficient and reliable turbo compressor for fuel cell vehicles","The stronger regulation of carbon dioxide emissions, rising consumer awareness towards eco-friendly energy sources, and the need to minimize our dependency on fossil fuels are boosting the fuel cell electric vehicle (FCEV) market. Fuel cells need to be fed with a constant supply of oxygen, usually from air provided by a compressor. While much attention has been put on the fuel cell itself and the hydrogen storage, the oxygen supply has not been yet optimized. Currently, air management for fuel cell systems remains a challenge because todayâ€™s compressor technologies are not optimized for fuel cell applications. 
 
We are CELEROTON, a Swiss high-tech business at the forefront of high-speed turbo compressor technology. We are able to achieve speeds up to 280,000 rpm, which allows our product to be 20 times lighter and smaller than state-of-the-art compressors, while achieving the highest efficiency of all commercial compressors. Moreover, our compressor is 100% oil-free which results in the highest air purity, crucial to increase the fuel cell lifetime.
 
Since our foundation in 2008, we have invested over 1.6Mâ‚¬ to develop our compressor technology up to near-commercial stage. Now, with project TURBO-FUELCELL, we aim to take the last technical and commercial steps to introduce our unique turbo compressor as the key technology for oxygen supply in the fuel cell vehicle market. This market with such growth potential (predicted to increase at 22.1% CAGR up to 2024 reaching 1.2 Bâ‚¬), could greatly benefit from the compactness and lightness of our product. 
 
Our vision is contributing to the deployment of fuel cell vehicles in Europe, increasing their efficiency and decreasing their cost thanks to our compact, lightweight, quiet and reliable air compressor. We aim to achieve sales of 18,500 units in the first five commercialization years subsequent to this project, which will provide cumulated revenues of more than 93 Mâ‚¬ and cumulated EBITDA of around 12.4 Mâ‚¬ by 2025.",2019-06-01,2021-05-31,1728125.0,"['Storage', 'Fuel']","['fuel cell', 'electric vehicle']",4,17
12,790379,Turbo-FuelCell,"Compact, light, efficient and reliable turbo compressor for fuel cell vehicles","The stronger regulation of carbon dioxide emissions, rising consumer awareness towards eco-friendly energy sources, and the need to minimize our dependency on fossil fuels are boosting the fuel cell electric vehicle (FCEV) market. Fuel cells need to be fed with a constant supply of oxygen, usually from air provided by a compressor. While much attention has been put on the fuel cell itself and the hydrogen storage, the oxygen supply has not been yet optimized. Currently, air management for fuel cell systems remains a challenge because todayâ€™s compressor technologies are not optimized for fuel cell applications. 

We are CELEROTON, a Swiss high-tech business at the forefront of high-speed turbo compressor technology. We are able to achieve speeds up to 300,000 rpm, which allows our product to be 20 times lighter and smaller than state-of-the-art compressors, while achieving the highest efficiency of all commercial compressors. Moreover, our compressor is 100% oil-free which results in the highest air purity, crucial to increase the fuel cell lifetime.
 
Since our foundation in 2008, we have invested over 1.6Mâ‚¬ to develop our compressor technology up to near-commercial stage. Now, with project TURBO-FUELCELL, we aim to take the last technical and commercial steps to introduce our unique turbo compressor as the key technology for oxygen supply in the fuel cell vehicle market. This market with such growth potential (predicted to increase at 22.1% CAGR up to 2024 reaching 1.2 Bâ‚¬), could greatly benefit from the compactness and lightness of our product. 
 
Our vision is contributing to the deployment of fuel cell vehicles in Europe, increasing their efficiency and decreasing their cost thanks to our compact, lightweight, quiet and reliable air compressor. We aim to achieve sales of 23,000 units in the first five commercialization years subsequent to this project, which will provide cumulated revenues of more than 60 Mâ‚¬ and cumulated gross profit of around 23 Mâ‚¬ by 2024.",2017-12-01,2018-03-31,50000.0,"['Storage', 'Fuel']","['fuel cell', 'electric vehicle']",4,17
13,791019,Venturas,"SMALL WIND ENERGY, A HIGHLY EXPLOITABLE RESOURCE","Wind Power brings the lowest cost of electricity generation of the renewable energy technologies available today. This fact has positioned the wind energy as the most promising renewable energy technologies to power our future: up to 12% of global electricity by 2020 will be supplied by wind reducing CO2 emissions by more than 1.5 billion tons per year, more than 5 times actual level. Although the cost of electricity from onshore wind power is already at very low level, wind energy poses new challenges such as a limited number of available sites with suitable wind speed, location, and access, limited predictability and short-/long-term variability. And this is why; investments in specialised low wind turbines and in the utilisation of smart grid systems vs. current power generation facilities are key to efficiently and reliably improve the utilisation of wind systems. Moreover, the small wind turbine sector continues to develop growing at a Compound Annual Growth Rate (CAGR) of 16.4% (global cumulative installed capacity of 4.8GW by 2025). In this scenario, Alfapress and Sidac find their major business opportunity with VENTURAS focused on small consumers. VENTURAS is a small (gearless) wind turbine that comprises 3 rotor blades that can change its aerodynamic surface over time (variable twist and active pitch control). Hence, the power production of the turbine is maximized and at the same time the operating loads are reduced. It is suitable for low/very low wind speed locations having an exclusive capacity factor (Cp) and, thus, the merest cost of energy. With the market launch of VENTURAS wind turbine, Alfapress and Sidac plan to gain market share within the EU small wind industry for microgeneration capacities (from 5kW to 60kW): 1) initially in 2020 in our home market, Italy and UK, 2) to expand sales to Germany, Denmark, and Spain in 2021, 3) Then to other countries. In doing so, our consortium will create over 82 jobs and generate 36.82Mâ‚¬ market opportunity.",2017-12-01,2018-03-31,50000.0,['Wind'],"['onshore wind', 'smart grid', 'renewable energy']",4,17
14,764706,PUMP-HEAT,Performance Untapped Modulation for Power and Heat via Energy Accumulation Technologies,"Natural gas fired Combined Cycle (CC) power plants are currently the backbone of EU electrical grid, providing most of regulation services necessary to increase the share of non-programmable renewable sources into the electrical grid. As a consequence, Original Equipment Manufacturers (OEMs) and Utilities are investigating new strategies and technologies for power flexibility. On the other hand, existing cogenerative CCs are usually constrained by thermal user demand, hence can provide limited services to the grid. At the same time, CHP plants are highly promoted for their high rate of energy efficiency (> 90%) and combined with district heating network are a pillar of the EU energy strategy.
To un-tap such unexploited reserve of flexibility, and to further enhance turn-down ratio and power ramp capabilities of power oriented CCs, this project proposes the demonstration of an innovative concept based on the coupling of a fast-cycling highly efficient heat pump (HP) with CCs. The integrated system features thermal storage and advanced control concept for smart scheduling. The HP will include an innovative expander to increase the overall efficiency of the HP. In such an integrated concept, the following advantages are obtained: 
- the HP is controlled to modulate power in order to cope with the CC primary reserve market constraints;
- the high temperature heat can be exploited in the district heating network, when available; low temperature cooling power can be used for gas turbine inlet cooling or for steam condenser cooling, thus reducing the water consumption;
- in both options, the original CC operational envelope is significantly expanded and additional power flexibility is achieved.
In general, the CC integration with a HP and a cold/hot thermal storage brings to a reduction of the Minimum Environmental Load (MEL) and to an increase in power ramp rates, while enabling power augmentation at full load and increasing electrical grid resilience and flexibility.",2017-09-01,2020-08-31,5904426.25,"['Storage', 'CCS']","['gas turbine', 'CCS', 'thermal storage', 'district heating', 'combined cycle', 'CHP', 'heat pump']",9,16
15,720749,IN-POWER,Advanced Materials technologies to QUADRUPLE the Concentrated Solar Thermal current POWER GENERATION,"The benefits of high efficiency concentrated solar power (CSP) and photovoltaic (PV) are well known: environmental protection, economic growth, job creation, energy security. Those technologies can only be applied properly in regions with annual mean radiation values higher than 1750 kWh/m2 per year. CSP has advantages in front of PV: possible 24h continuous electricity production, electricity and heat generation, heat for distributed in cogeneration plants. Within CSP, four technologies have been currently developed: parabolic trough collector (PTC), tower solar power, Stirling/ dish collector and linear Fresnel collector with its advance type named compact linear Fresnel collector. In 2015, there is global 4GWe production (96% PTC), almost 3GWe are under construction. However for huge deployment, a reduction of Levelized Cost of Electricty (LCOE) is imperative for industry consolidation, when nowadays is around 0.16 â€“ 0.22 â‚¬/KWh depending on the size plant, Direct Normal Irradiance and the legal framework of site installation. CSP main components: solar field for solar to thermal conversion, power block for thermal to electrical conversion, and thermal storage system are the key to reduce LCOE. IN-POWER project will develop High efficiency solar harvesting CSP architectures based on holistic materials and innovative manufacturing process to allow a Innovation effort mainly focus in advanced materials such as High Reflectance Tailored Shape light Free glass mirror, High working temperature absorber in Vacuum Free receiver, optimized Reduced Mass support structure allow upgrading current solar field. IN-POWER reduce environmental impact also by reducing THREE times standard thermal storage systems by novel thermal storage materials; and a amazing reduction FOUR TIMES the required land extension in comparison of  current mature  PTC power generation with the same thermal power output. IN-POWER solution will bring LCOE below 0.10 â‚¬/KWh beyond 2020.",2017-01-01,2020-12-31,4998928.13,['Storage'],"['photovoltaic', 'CSP', 'concentrated solar power', 'PV', 'thermal storage', 'parabolic trough']",7,16
16,831756,THERMES,A new generation high temperature phase change microemulsion for latent thermal energy storage in dual loop solar field,"New energy storage solutions and innovations play a vital role in fully realising solar energy potentials particularly in large-scale integration into future low-carbon energy systems. For concentrated solar power, one of key challenges lies in low-cost high-performance thermal energy storage. Latent thermal energy storage holds the key to resolving such a challenge and keeping energy supply over periods of inadequate irradiation. THERMES will develop a new generation high-temperature phase change microemulsion both as the latent heat storage material and heat transfer fluid for low temperature solar field of a dual-loop solar field system. The high-temperature phase change microemulsion is characterized by high energy density, enhanced heat transfer performance through the addition of nanoparticles, and cost-effectiveness due to the use of commercial grade paraffin as the latent heat storage medium. By integrating the expertise of the host and Dr. Wenzheng Cui, THERMES will combine cutting-edge experimental, computational and theoretical analysis methods to develop the next generation working medium for latent thermal energy storage in order to meet the key challenge faced by concentrated solar power and fill the research gap of lacking of knowledge on high-temperature properties of phase change microemulsion. This Fellowship will offer Dr. Cui an opportunity through mobility, diverse trainings for acquiring interdisciplinary expertise and transferable skills, and to two-way transfer of knowledge between him and the host. It will position him as an internationally-leading interdisciplinary academic in the research area of latent thermal energy storage for concentrated solar power. THERMES will aggrandize commercialisation of utility-scale concentrated solar power, provide adaptability and support solar energy integration in the energy system. Therefore it is in line with EUâ€™s Energy Strategy and Energy Union for secure, competitive, and sustainable energy.",2019-09-01,2021-08-31,224933.76,['Storage'],"['energy storage', 'concentrated solar power']",3,16
17,793316,OFFSHORE TALL TOWER,Structural safety improvement of offshore tall wind turbines under wind and wave loadings,"Wind energy has rapidly developed as a clean and renewable energy source in recent years in order to meet the increasing demand for power. The European Union has already installed over 50GW of wind power generating capacity and has planned to increase the use of wind energy in order to reduce carbon dioxide emissions by 20% by the year 2020 (Tabassum et al., 2014). The use of wind turbines is nowadays the principal technology for generating electrical power from wind, and therefore wind energy converters need to be thoroughly investigated with respect to their capacity, effectiveness and integrity. It is widely known that wind energy potential (greater wind speeds) is greater in higher atmospheric levels, where wind flow is smooth enough as is far from the disturbed built environment. Therefore, higher towers are needed in engineering practice as the technology develops. The space used for offshore wind farms is also more flexible than that on land. For offshore wind turbines, their environmental loads are more complex than onshore ones including higher average wind velocity and wave loadings. Thus, this makes the development of a new tall offshore tower configuration imperative for the construction of offshore structures under wind and wave loadings.",2019-02-14,2021-02-13,183454.8,['Wind'],"['offshore wind', 'renewable energy']",3,16
18,835901,EDOWE,Economical Deep Offshore Wind Exploitation,"Offshore wind has long been identified as one of the most promising energy forms to improve the penetration of renewables in the European energy mix. Since most of offshore wind resources is available over deep waters at a considerable distance from the shore, it is inevitable that the campaign of the offshore wind exploitation would move from shallow waters to deep waters. As the conventional bottom-fixed offshore wind turbine is no longer economically viable over deep waters (>50m), the floating offshore wind turbine (FOWT) seems to be an appealing alternative to harvest the ampler deep-water wind. FOWTs are, however, threaten by the hostile deep offshore environment, which would induce unacceptable tilt motions and drastic vibrations of the floating system. The undesirable loadings on the blades, tower, floating foundations and other components, results in mechanical failures and electrical faults of FOWTs, both of which could lead to operation interruptions and cause disastrous economic losses. Overcoming the difficulties of effectiveness, robustness, integration and multi-scalability of optimal control and fault diagnosis system of the FOWTs is precisely the topic of the proposal, which would actively contribute to the implementation of the Economical Deep Offshore Wind Exploitation (EDOWE) by introducing the concept of an innovative distributed multi-scale control and monitoring system. Delft University of Technology owns top-level expertise in wind turbine/farm control and distributed multi-scale applications. Its world-leading experimental facilities provide a solid foundation for hosting a systematic study on the control and monitoring strategies of the FOWTs. Moreover, secondment at Politecnico di Milano and collaborating with our industrial partner 2B Energy on the action help developing an advanced solution to economically harvest deep offshore wind, and thus contributing to achieve the renewables consumption goal set by European Union.",2019-10-01,2021-09-30,175572.48,['Wind'],['offshore wind'],2,16
19,726776,VORTEX,NEW CONCEPT OF AFFORDABLE WIND ENERGY GENERATORS WITHOUT BLADES,"We have developed a resource-efficient and affordable bladeless Vortex wind generator. VORTEX BladelessÂ´ innovative wind turbine represent a true breakthrough in the wind energy market. The Vortex wind generator device represents a new paradigm of harnessing wind, with a new disruptive concept of a wind power generator without blades. VORTEX is able to capture the wind kinetic energy by 'vortex shedding', transforming it into electricity. The technology seeks to improve issues such as maintenance, amortization, noise, environmental impact, logistics and visual aspect, performing a secure, clean and efficient energy product, that is half cheaper than current small wind turbines (SWT).
VORTEX make renewable energies, (replacement of PV, wind energy, combination of both) more financially accessible for our end-users: ESCOS, installation companies, businesses, home-owners, vessels, isolated housed, telecom station, etc. Clients will benefit from this new technology, especially in areas where solar energy does not perform well. Vortex has yielded excellent results and lots of industry and commercial interest.
We have a 6-meter Vortex Bladeless wind turbine pilot in Spain, which generates up to 40% of energy solely from wind. The technology has been tested for scalability.. Our goal for Phase 2 is to scale-up and test a 2,75â€“meter version of the Vortex Wind Generator (providing 100W  for future commercialization and massive market uptake. We want to achieve the goals of becoming the designer, manufacturer and seller of the first-ever bladeless wind generator for the Small Wind Market (SWM).
Combing our patented and market-backed technology with improved properties, we want to reinvigorate the SWM - addressing EU 2020 energy targets - with our Vortex Bladeless wind generators, positioning us as leader of the sector. Our end-users will also see their pay-back returned within 5 years, thanks to its market-changing commercialization price",2016-06-01,2018-11-30,1328687.5,['Wind'],['PV'],2,16
20,764042,CHESTER,Compressed Heat Energy Storage for Energy from Renewable sources,"The main objective of the CHESTER project is the development and validation of an innovative system that allows for energy management, storage and dispatchable supply of many different RES by combining the electricity sector with the heat sector. This is done by combining an innovative power-to-heat-to-power energy storage system, the so called CHEST (Compressed Heat Energy Storage) system with Smart District Heating thus leading to a very flexible and smart renewable energy management system that is able to store electric energy with a round trip efficiency of 100% or even higher, site-independent unlike pumped hydro, cyclically stable unlike batteries, able to convert power into heat, able to convert renewable low temperature heat into power, able to store and deliver independently from each other upon request both, heat and power, cost competitive.
CHEST is based on existing technology (heat pump, thermal storage and ORC) but ground breaking advancements are necessary to ensure a high-efficient and cost-competitive CHEST system. A smart system control strategy will be developed, including the implementation of forecasting models, that allows the system to use the energy in the most cost efficient, technically appropriate and flexible way. It will consider the interaction with the electric grid (supply and demand side), the interaction with the district heating network and the integration of other heat sources. A complete 10 kWel laboratory CHEST system will be built and validated in a relevant environment. Overall TRL will be increased from 3 to 5. All relevant exploitation and dissemination issues will be covered.
The CHEST system, a promising energy storage and management system, will be key towards the achievement of energy objectives and mitigating the energy challenges of the future energy system. Large scale plants (multi-MW range) at cost- competitive costs (130â‚¬/kWh) could reach the market by 2025.",2018-04-01,2022-03-31,4999070.0,"['Storage', 'Energy management']","['energy storage', 'renewable energy', 'thermal storage', 'district heating', 'heat pump']",7,15
